#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	141312;	1741768992.000;	  err32
20250312;	141316;	1741768996.000;	  err32
20250312;	141320;	1741769000.000;	  err32
20250312;	141324;	1741769004.000;	  err32
20250312;	141328;	1741769008.000;	  err32
20250312;	141332;	1741769012.000;	  err32
20250312;	141336;	1741769016.000;	  err32
20250312;	141340;	1741769020.000;	  err32
20250312;	141344;	1741769024.000;	  err32
20250312;	141348;	1741769028.000;	  err32
20250312;	141352;	1741769032.000;	  err32
20250312;	141356;	1741769036.000;	  err32
20250312;	141400;	1741769040.000;	  err32
20250312;	141404;	1741769044.000;	  err32
20250312;	141408;	1741769048.000;	  err32
20250312;	141412;	1741769052.000;	  err32
20250312;	141416;	1741769056.000;	  err32
20250312;	141420;	1741769060.000;	  err32
20250312;	141424;	1741769064.000;	  err32
20250312;	141428;	1741769068.000;	  err32
20250312;	141432;	1741769072.000;	  err32
20250312;	141436;	1741769076.000;	  err32
20250312;	141440;	1741769080.000;	  err32
20250312;	141444;	1741769084.000;	  err32
20250312;	141448;	1741769088.000;	  err32
20250312;	141452;	1741769092.000;	  err32
20250312;	141456;	1741769096.000;	  err32
20250312;	141500;	1741769100.000;	  err32
20250312;	141504;	1741769104.000;	  err32
20250312;	141508;	1741769108.000;	  err32
20250312;	141512;	1741769112.000;	  err32
20250312;	141516;	1741769116.000;	  err32
20250312;	141520;	1741769120.000;	  err32
20250312;	141524;	1741769124.000;	  err32
20250312;	141528;	1741769128.000;	  err32
20250312;	141532;	1741769132.000;	  err32
20250312;	141536;	1741769136.000;	  err32
20250312;	141540;	1741769140.000;	  err32
20250312;	141544;	1741769144.000;	  err32
20250312;	141548;	1741769148.000;	  err32
20250312;	141552;	1741769152.000;	  err32
20250312;	141556;	1741769156.000;	  err32
20250312;	141600;	1741769160.000;	  err32
20250312;	141604;	1741769164.000;	  err32
20250312;	141608;	1741769168.000;	  err32
20250312;	141612;	1741769172.000;	  err32
20250312;	141616;	1741769176.000;	  err32
20250312;	141620;	1741769180.000;	  err32
20250312;	141624;	1741769184.000;	  err32
20250312;	141628;	1741769188.000;	  err32
20250312;	141632;	1741769192.000;	  err32
20250312;	141636;	1741769196.000;	  err32
20250312;	141640;	1741769200.000;	  err32
20250312;	141644;	1741769204.000;	  err32
20250312;	141648;	1741769208.000;	  err32
20250312;	141652;	1741769212.000;	  err32
20250312;	141656;	1741769216.000;	  err32
20250312;	141700;	1741769220.000;	  err32
20250312;	141704;	1741769224.000;	  err32
20250312;	141708;	1741769228.000;	  err32
20250312;	141712;	1741769232.000;	  err32
20250312;	141716;	1741769236.000;	  err32
20250312;	141720;	1741769240.000;	  err32
20250312;	141724;	1741769244.000;	  err32
20250312;	141728;	1741769248.000;	  err32
20250312;	141732;	1741769252.000;	  err32
20250312;	141736;	1741769256.000;	  err32
20250312;	141740;	1741769260.000;	  err32
20250312;	141744;	1741769264.000;	  err32
20250312;	141748;	1741769268.000;	  err32
20250312;	141752;	1741769272.000;	  err32
20250312;	141756;	1741769276.000;	  err32
20250312;	141800;	1741769280.000;	  err32
20250312;	141804;	1741769284.000;	  err32
20250312;	141808;	1741769288.000;	  err32
20250312;	141812;	1741769292.000;	  err32
20250312;	141816;	1741769296.000;	  err32
20250312;	141820;	1741769300.000;	  err32
20250312;	141824;	1741769304.000;	  err32
20250312;	141828;	1741769308.000;	  err32
20250312;	141832;	1741769312.000;	  err32
20250312;	141836;	1741769316.000;	  err32
20250312;	141840;	1741769320.000;	  err32
20250312;	141844;	1741769324.000;	  err32
20250312;	141848;	1741769328.000;	  err32
20250312;	141852;	1741769332.000;	  err32
20250312;	141856;	1741769336.000;	  err32
20250312;	141900;	1741769340.000;	  err32
20250312;	141904;	1741769344.000;	  err32
20250312;	141908;	1741769348.000;	  err32
20250312;	141912;	1741769352.000;	  err32
20250312;	141916;	1741769356.000;	  err32
20250312;	141920;	1741769360.000;	  err32
20250312;	141924;	1741769364.000;	  err32
20250312;	141928;	1741769368.000;	  err32
20250312;	141932;	1741769372.000;	  err32
20250312;	141936;	1741769376.000;	  err32
20250312;	141940;	1741769380.000;	  err32
20250312;	141944;	1741769384.000;	  err32
20250312;	141948;	1741769388.000;	  err32
20250312;	141952;	1741769392.000;	  err32
20250312;	141956;	1741769396.000;	  err32
20250312;	142000;	1741769400.000;	  err32
20250312;	142004;	1741769404.000;	  err32
20250312;	142008;	1741769408.000;	  err32
20250312;	142012;	1741769412.000;	  err32
20250312;	142016;	1741769416.000;	  err32
20250312;	142020;	1741769420.000;	  err32
20250312;	142024;	1741769424.000;	  err32
20250312;	142028;	1741769428.000;	  err32
20250312;	142032;	1741769432.000;	  err32
20250312;	142036;	1741769436.000;	  err32
20250312;	142040;	1741769440.000;	  err32
20250312;	142044;	1741769444.000;	  err32
20250312;	142048;	1741769448.000;	  err32
20250312;	142052;	1741769452.000;	  err32
20250312;	142056;	1741769456.000;	  err32
20250312;	142100;	1741769460.000;	  err32
20250312;	142104;	1741769464.000;	  err32
20250312;	142108;	1741769468.000;	  err32
20250312;	142112;	1741769472.000;	  err32
20250312;	142116;	1741769476.000;	  err32
20250312;	142120;	1741769480.000;	  err32
20250312;	142124;	1741769484.000;	  err32
20250312;	142128;	1741769488.000;	  err32
20250312;	142132;	1741769492.000;	  err32
20250312;	142136;	1741769496.000;	  err32
20250312;	142140;	1741769500.000;	  err32
20250312;	142144;	1741769504.000;	  err32
20250312;	142148;	1741769508.000;	  err32
20250312;	142152;	1741769512.000;	  err32
20250312;	142156;	1741769516.000;	  err32
20250312;	142200;	1741769520.000;	  err32
20250312;	142204;	1741769524.000;	  err32
20250312;	142208;	1741769528.000;	  err32
20250312;	142212;	1741769532.000;	  err32
20250312;	142216;	1741769536.000;	  err32
20250312;	142220;	1741769540.000;	  err32
20250312;	142224;	1741769544.000;	  err32
20250312;	142228;	1741769548.000;	  err32
20250312;	142232;	1741769552.000;	  err32
20250312;	142236;	1741769556.000;	  err32
20250312;	142240;	1741769560.000;	  err32
20250312;	142244;	1741769564.000;	  err32
20250312;	142248;	1741769568.000;	  err32
20250312;	142252;	1741769572.000;	  err32
20250312;	142256;	1741769576.000;	  err32
20250312;	142300;	1741769580.000;	  err32
20250312;	142304;	1741769584.000;	  err32
20250312;	142308;	1741769588.000;	  err32
20250312;	142312;	1741769592.000;	  err32
20250312;	142316;	1741769596.000;	  err32
20250312;	142320;	1741769600.000;	  err32
20250312;	142324;	1741769604.000;	  err32
20250312;	142328;	1741769608.000;	  err32
20250312;	142332;	1741769612.000;	  err32
20250312;	142336;	1741769616.000;	  err32
20250312;	142340;	1741769620.000;	  err32
20250312;	142344;	1741769624.000;	  err32
20250312;	142348;	1741769628.000;	  err32
20250312;	142352;	1741769632.000;	  err32
20250312;	142356;	1741769636.000;	  err32
20250312;	142400;	1741769640.000;	  err32
20250312;	142404;	1741769644.000;	  err32
20250312;	142408;	1741769648.000;	  err32
20250312;	142412;	1741769652.000;	  err32
20250312;	142416;	1741769656.000;	  err32
20250312;	142420;	1741769660.000;	  err32
20250312;	142424;	1741769664.000;	  err32
20250312;	142428;	1741769668.000;	  err32
20250312;	142432;	1741769672.000;	  err32
20250312;	142436;	1741769676.000;	  err32
20250312;	142440;	1741769680.000;	  err32
20250312;	142444;	1741769684.000;	  err32
20250312;	142448;	1741769688.000;	  err32
20250312;	142452;	1741769692.000;	  err32
20250312;	142456;	1741769696.000;	  err32
20250312;	142500;	1741769700.000;	  err32
20250312;	142504;	1741769704.000;	  err32
20250312;	142508;	1741769708.000;	  err32
20250312;	142512;	1741769712.000;	  err32
20250312;	142516;	1741769716.000;	  err32
20250312;	142520;	1741769720.000;	  err32
20250312;	142524;	1741769724.000;	  err32
20250312;	142528;	1741769728.000;	  err32
20250312;	142532;	1741769732.000;	  err32
20250312;	142536;	1741769736.000;	  err32
20250312;	142540;	1741769740.000;	  err32
20250312;	142544;	1741769744.000;	  err32
20250312;	142548;	1741769748.000;	  err32
20250312;	142552;	1741769752.000;	  err32
20250312;	142556;	1741769756.000;	  err32
20250312;	142600;	1741769760.000;	  err32
20250312;	142604;	1741769764.000;	  err32
20250312;	142608;	1741769768.000;	  err32
20250312;	142612;	1741769772.000;	  err32
20250312;	142616;	1741769776.000;	  err32
20250312;	142620;	1741769780.000;	  err32
20250312;	142624;	1741769784.000;	  err32
20250312;	142628;	1741769788.000;	  err32
20250312;	142632;	1741769792.000;	  err32
20250312;	142636;	1741769796.000;	  err32
20250312;	142640;	1741769800.000;	  err32
20250312;	142644;	1741769804.000;	  err32
20250312;	142648;	1741769808.000;	  err32
20250312;	142652;	1741769812.000;	  err32
20250312;	142656;	1741769816.000;	  err32
20250312;	142700;	1741769820.000;	  err32
20250312;	142704;	1741769824.000;	  err32
20250312;	142708;	1741769828.000;	  err32
20250312;	142712;	1741769832.000;	  err32
20250312;	142716;	1741769836.000;	  err32
20250312;	142720;	1741769840.000;	  err32
20250312;	142724;	1741769844.000;	  err32
20250312;	142728;	1741769848.000;	  err32
20250312;	142732;	1741769852.000;	  err32
20250312;	142736;	1741769856.000;	  err32
20250312;	142740;	1741769860.000;	  err32
20250312;	142744;	1741769864.000;	  err32
20250312;	142748;	1741769868.000;	  err32
20250312;	142752;	1741769872.000;	  err32
20250312;	142756;	1741769876.000;	  err32
20250312;	142800;	1741769880.000;	  err32
20250312;	142804;	1741769884.000;	  err32
20250312;	142808;	1741769888.000;	  err32
20250312;	142812;	1741769892.000;	  err32
20250312;	142816;	1741769896.000;	  err32
20250312;	142820;	1741769900.000;	  err32
20250312;	142824;	1741769904.000;	  err32
20250312;	142828;	1741769908.000;	  err32
20250312;	142832;	1741769912.000;	  err32
20250312;	142836;	1741769916.000;	  err32
20250312;	142840;	1741769920.000;	  err32
20250312;	142844;	1741769924.000;	  err32
20250312;	142848;	1741769928.000;	  err32
20250312;	142852;	1741769932.000;	  err32
20250312;	142856;	1741769936.000;	  err32
20250312;	142900;	1741769940.000;	  err32
20250312;	142904;	1741769944.000;	  err32
20250312;	142908;	1741769948.000;	  err32
20250312;	142912;	1741769952.000;	  err32
20250312;	142916;	1741769956.000;	  err32
20250312;	142920;	1741769960.000;	  err32
20250312;	142924;	1741769964.000;	  err32
20250312;	142928;	1741769968.000;	  err32
20250312;	142932;	1741769972.000;	  err32
20250312;	142936;	1741769976.000;	  err32
20250312;	142940;	1741769980.000;	  err32
20250312;	142944;	1741769984.000;	  err32
20250312;	142948;	1741769988.000;	  err32
20250312;	142952;	1741769992.000;	  err32
20250312;	142956;	1741769996.000;	  err32
20250312;	143000;	1741770000.000;	  err32
20250312;	143004;	1741770004.000;	  err32
20250312;	143008;	1741770008.000;	  err32
20250312;	143012;	1741770012.000;	  err32
20250312;	143016;	1741770016.000;	  err32
20250312;	143020;	1741770020.000;	  err32
20250312;	143024;	1741770024.000;	  err32
20250312;	143028;	1741770028.000;	  err32
20250312;	143032;	1741770032.000;	  err32
20250312;	143036;	1741770036.000;	  err32
20250312;	143040;	1741770040.000;	  err32
20250312;	143044;	1741770044.000;	  err32
20250312;	143048;	1741770048.000;	  err32
20250312;	143052;	1741770052.000;	  err32
20250312;	143056;	1741770056.000;	  err32
20250312;	143100;	1741770060.000;	  err32
20250312;	143104;	1741770064.000;	  err32
20250312;	143108;	1741770068.000;	  err32
20250312;	143112;	1741770072.000;	  err32
20250312;	143116;	1741770076.000;	  err32
20250312;	143120;	1741770080.000;	  err32
20250312;	143124;	1741770084.000;	  err32
20250312;	143128;	1741770088.000;	  err32
20250312;	143132;	1741770092.000;	  err32
20250312;	143136;	1741770096.000;	  err32
20250312;	143140;	1741770100.000;	  err32
20250312;	143144;	1741770104.000;	  err32
20250312;	143148;	1741770108.000;	  err32
20250312;	143152;	1741770112.000;	  err32
20250312;	143156;	1741770116.000;	  err32
20250312;	143200;	1741770120.000;	  err32
20250312;	143204;	1741770124.000;	  err32
20250312;	143208;	1741770128.000;	  err32
20250312;	143212;	1741770132.000;	  err32
20250312;	143216;	1741770136.000;	  err32
20250312;	143220;	1741770140.000;	  err32
20250312;	143224;	1741770144.000;	  err32
20250312;	143228;	1741770148.000;	  err32
20250312;	143232;	1741770152.000;	  err32
20250312;	143236;	1741770156.000;	  err32
20250312;	143240;	1741770160.000;	  err32
20250312;	143244;	1741770164.000;	  err32
20250312;	143248;	1741770168.000;	  err32
20250312;	143252;	1741770172.000;	  err32
20250312;	143256;	1741770176.000;	  err32
20250312;	143300;	1741770180.000;	  err32
20250312;	143304;	1741770184.000;	  err32
20250312;	143308;	1741770188.000;	  err32
20250312;	143312;	1741770192.000;	  err32
20250312;	143316;	1741770196.000;	  err32
20250312;	143320;	1741770200.000;	  err32
20250312;	143324;	1741770204.000;	  err32
20250312;	143328;	1741770208.000;	  err32
20250312;	143332;	1741770212.000;	  err32
20250312;	143336;	1741770216.000;	  err32
20250312;	143340;	1741770220.000;	  err32
20250312;	143344;	1741770224.000;	  err32
20250312;	143348;	1741770228.000;	  err32
20250312;	143352;	1741770232.000;	  err32
20250312;	143356;	1741770236.000;	  err32
20250312;	143400;	1741770240.000;	  err32
20250312;	143404;	1741770244.000;	  err32
20250312;	143408;	1741770248.000;	  err32
20250312;	143412;	1741770252.000;	  err32
20250312;	143416;	1741770256.000;	  err32
20250312;	143420;	1741770260.000;	  err32
20250312;	143424;	1741770264.000;	  err32
20250312;	143428;	1741770268.000;	  err32
20250312;	143432;	1741770272.000;	  err32
20250312;	143436;	1741770276.000;	  err32
20250312;	143440;	1741770280.000;	  err32
20250312;	143444;	1741770284.000;	  err32
20250312;	143448;	1741770288.000;	  err32
20250312;	143452;	1741770292.000;	  err32
20250312;	143456;	1741770296.000;	  err32
20250312;	143500;	1741770300.000;	  err32
20250312;	143504;	1741770304.000;	  err32
20250312;	143508;	1741770308.000;	  err32
20250312;	143512;	1741770312.000;	  err32
20250312;	143516;	1741770316.000;	  err32
20250312;	143520;	1741770320.000;	  err32
20250312;	143524;	1741770324.000;	  err32
20250312;	143528;	1741770328.000;	  err32
20250312;	143532;	1741770332.000;	  err32
20250312;	143536;	1741770336.000;	  err32
20250312;	143540;	1741770340.000;	  err32
20250312;	143544;	1741770344.000;	  err32
20250312;	143548;	1741770348.000;	  err32
20250312;	143552;	1741770352.000;	  err32
20250312;	143556;	1741770356.000;	  err32
20250312;	143600;	1741770360.000;	  err32
20250312;	143604;	1741770364.000;	  err32
20250312;	143608;	1741770368.000;	  err32
20250312;	143612;	1741770372.000;	  err32
20250312;	143616;	1741770376.000;	  err32
20250312;	143620;	1741770380.000;	  err32
20250312;	143624;	1741770384.000;	  err32
20250312;	143628;	1741770388.000;	  err32
20250312;	143632;	1741770392.000;	  err32
20250312;	143636;	1741770396.000;	  err32
20250312;	143640;	1741770400.000;	  err32
20250312;	143644;	1741770404.000;	  err32
20250312;	143648;	1741770408.000;	  err32
20250312;	143652;	1741770412.000;	  err32
20250312;	143656;	1741770416.000;	  err32
20250312;	143700;	1741770420.000;	  err32
20250312;	143704;	1741770424.000;	  err32
20250312;	143708;	1741770428.000;	  err32
20250312;	143712;	1741770432.000;	  err32
20250312;	143716;	1741770436.000;	  err32
20250312;	143720;	1741770440.000;	  err32
20250312;	143724;	1741770444.000;	  err32
20250312;	143728;	1741770448.000;	  err32
20250312;	143732;	1741770452.000;	  err32
20250312;	143736;	1741770456.000;	  err32
20250312;	143740;	1741770460.000;	  err32
20250312;	143744;	1741770464.000;	  err32
20250312;	143748;	1741770468.000;	  err32
20250312;	143752;	1741770472.000;	  err32
20250312;	143756;	1741770476.000;	  err32
20250312;	143800;	1741770480.000;	  err32
20250312;	143804;	1741770484.000;	  err32
20250312;	143808;	1741770488.000;	  err32
20250312;	143812;	1741770492.000;	  err32
20250312;	143816;	1741770496.000;	  err32
20250312;	143820;	1741770500.000;	  err32
20250312;	143824;	1741770504.000;	  err32
20250312;	143828;	1741770508.000;	  err32
20250312;	143832;	1741770512.000;	  err32
20250312;	143836;	1741770516.000;	  err32
20250312;	143840;	1741770520.000;	  err32
20250312;	143844;	1741770524.000;	  err32
20250312;	143848;	1741770528.000;	  err32
20250312;	143852;	1741770532.000;	  err32
20250312;	143856;	1741770536.000;	  err32
20250312;	143900;	1741770540.000;	  err32
20250312;	143904;	1741770544.000;	  err32
20250312;	143908;	1741770548.000;	  err32
20250312;	143912;	1741770552.000;	  err32
20250312;	143916;	1741770556.000;	  err32
20250312;	143920;	1741770560.000;	  err32
20250312;	143924;	1741770564.000;	  err32
20250312;	143928;	1741770568.000;	  err32
20250312;	143932;	1741770572.000;	  err32
20250312;	143936;	1741770576.000;	  err32
20250312;	143940;	1741770580.000;	  err32
20250312;	143944;	1741770584.000;	  err32
20250312;	143948;	1741770588.000;	  err32
20250312;	143952;	1741770592.000;	  err32
20250312;	143956;	1741770596.000;	  err32
20250312;	144000;	1741770600.000;	  err32
20250312;	144004;	1741770604.000;	  err32
20250312;	144008;	1741770608.000;	  err32
20250312;	144012;	1741770612.000;	  err32
20250312;	144016;	1741770616.000;	  err32
20250312;	144020;	1741770620.000;	  err32
20250312;	144024;	1741770624.000;	  err32
20250312;	144028;	1741770628.000;	  err32
20250312;	144032;	1741770632.000;	  err32
20250312;	144036;	1741770636.000;	  err32
20250312;	144040;	1741770640.000;	  err32
20250312;	144044;	1741770644.000;	  err32
20250312;	144048;	1741770648.000;	  err32
20250312;	144052;	1741770652.000;	  err32
20250312;	144056;	1741770656.000;	  err32
20250312;	144100;	1741770660.000;	  err32
20250312;	144104;	1741770664.000;	  err32
20250312;	144108;	1741770668.000;	  err32
20250312;	144112;	1741770672.000;	  err32
