#ies_format_version: 1.0
#file: 20250311_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250311;	154352;	1741688032.000;	      0
20250311;	154356;	1741688036.000;	      0
20250311;	154400;	1741688040.000;	      0
20250311;	154404;	1741688044.000;	      0
20250311;	154408;	1741688048.000;	      0
20250311;	154412;	1741688052.000;	      0
20250311;	154416;	1741688056.000;	      0
20250311;	154420;	1741688060.000;	      0
20250311;	154424;	1741688064.000;	      0
20250311;	154428;	1741688068.000;	      0
20250311;	154432;	1741688072.000;	      0
20250311;	154436;	1741688076.000;	      0
20250311;	154440;	1741688080.000;	      0
20250311;	154444;	1741688084.000;	      0
20250311;	154448;	1741688088.000;	      0
20250311;	154452;	1741688092.000;	      0
20250311;	154456;	1741688096.000;	      0
20250311;	154500;	1741688100.000;	      0
20250311;	154504;	1741688104.000;	      0
20250311;	154508;	1741688108.000;	      0
20250311;	154512;	1741688112.000;	      0
20250311;	154516;	1741688116.000;	      0
20250311;	154520;	1741688120.000;	      0
20250311;	154524;	1741688124.000;	      0
20250311;	154528;	1741688128.000;	      0
20250311;	154532;	1741688132.000;	      0
20250311;	154536;	1741688136.000;	      0
20250311;	154540;	1741688140.000;	      0
20250311;	154544;	1741688144.000;	      0
20250311;	154548;	1741688148.000;	      0
20250311;	154552;	1741688152.000;	      0
20250311;	154556;	1741688156.000;	      0
20250311;	154600;	1741688160.000;	      0
20250311;	154604;	1741688164.000;	      0
20250311;	154608;	1741688168.000;	      0
20250311;	154612;	1741688172.000;	      0
20250311;	154616;	1741688176.000;	      0
20250311;	154620;	1741688180.000;	      0
20250311;	154624;	1741688184.000;	      0
20250311;	154628;	1741688188.000;	      0
20250311;	154632;	1741688192.000;	      0
20250311;	154636;	1741688196.000;	      0
20250311;	154640;	1741688200.000;	      0
20250311;	154644;	1741688204.000;	      0
20250311;	154648;	1741688208.000;	      0
20250311;	154652;	1741688212.000;	      0
20250311;	154656;	1741688216.000;	      0
20250311;	154700;	1741688220.000;	      0
20250311;	154704;	1741688224.000;	      0
20250311;	154708;	1741688228.000;	      0
20250311;	154712;	1741688232.000;	      0
20250311;	154716;	1741688236.000;	      0
20250311;	154720;	1741688240.000;	      0
20250311;	154724;	1741688244.000;	      0
20250311;	154728;	1741688248.000;	      0
20250311;	154732;	1741688252.000;	      0
20250311;	154736;	1741688256.000;	      0
20250311;	154740;	1741688260.000;	      0
20250311;	154744;	1741688264.000;	      0
20250311;	154748;	1741688268.000;	      0
20250311;	154752;	1741688272.000;	      0
20250311;	154756;	1741688276.000;	      0
20250311;	154800;	1741688280.000;	      0
20250311;	154804;	1741688284.000;	      0
20250311;	154808;	1741688288.000;	      0
20250311;	154812;	1741688292.000;	      0
20250311;	154816;	1741688296.000;	      0
20250311;	154820;	1741688300.000;	      0
20250311;	154824;	1741688304.000;	      0
20250311;	154828;	1741688308.000;	      0
20250311;	154832;	1741688312.000;	      0
20250311;	154836;	1741688316.000;	      0
20250311;	154840;	1741688320.000;	      0
20250311;	154844;	1741688324.000;	      0
20250311;	154848;	1741688328.000;	      0
20250311;	154852;	1741688332.000;	      0
20250311;	154856;	1741688336.000;	      0
20250311;	154900;	1741688340.000;	      0
20250311;	154904;	1741688344.000;	      0
20250311;	154908;	1741688348.000;	      0
20250311;	154912;	1741688352.000;	      0
20250311;	154916;	1741688356.000;	      0
20250311;	154920;	1741688360.000;	      0
20250311;	154924;	1741688364.000;	      0
20250311;	154928;	1741688368.000;	      0
20250311;	154932;	1741688372.000;	      0
20250311;	154936;	1741688376.000;	      0
20250311;	154940;	1741688380.000;	      0
20250311;	154944;	1741688384.000;	      0
20250311;	154948;	1741688388.000;	      0
20250311;	154952;	1741688392.000;	      0
20250311;	154956;	1741688396.000;	      0
20250311;	155000;	1741688400.000;	      0
20250311;	155004;	1741688404.000;	      0
20250311;	155008;	1741688408.000;	      0
20250311;	155012;	1741688412.000;	      0
20250311;	155016;	1741688416.000;	      0
20250311;	155020;	1741688420.000;	      0
20250311;	155024;	1741688424.000;	      0
20250311;	155028;	1741688428.000;	      0
20250311;	155032;	1741688432.000;	      0
20250311;	155036;	1741688436.000;	      0
20250311;	155040;	1741688440.000;	      0
20250311;	155044;	1741688444.000;	      0
20250311;	155048;	1741688448.000;	      0
20250311;	155052;	1741688452.000;	      0
20250311;	155056;	1741688456.000;	      0
20250311;	155100;	1741688460.000;	      0
20250311;	155104;	1741688464.000;	      0
20250311;	155108;	1741688468.000;	      0
20250311;	155112;	1741688472.000;	      0
20250311;	155116;	1741688476.000;	      0
20250311;	155120;	1741688480.000;	      0
20250311;	155124;	1741688484.000;	      0
20250311;	155128;	1741688488.000;	      0
20250311;	155132;	1741688492.000;	      0
20250311;	155136;	1741688496.000;	      0
20250311;	155140;	1741688500.000;	      0
20250311;	155144;	1741688504.000;	      0
20250311;	155148;	1741688508.000;	      0
20250311;	155152;	1741688512.000;	      0
20250311;	155156;	1741688516.000;	      0
20250311;	155200;	1741688520.000;	      0
20250311;	155204;	1741688524.000;	      0
20250311;	155208;	1741688528.000;	      0
20250311;	155212;	1741688532.000;	      0
20250311;	155216;	1741688536.000;	      0
20250311;	155220;	1741688540.000;	      0
20250311;	155224;	1741688544.000;	      0
20250311;	155228;	1741688548.000;	      0
20250311;	155232;	1741688552.000;	      0
20250311;	155236;	1741688556.000;	      0
20250311;	155240;	1741688560.000;	      0
20250311;	155244;	1741688564.000;	      0
20250311;	155248;	1741688568.000;	      0
20250311;	155252;	1741688572.000;	      0
20250311;	155256;	1741688576.000;	      0
20250311;	155300;	1741688580.000;	      0
20250311;	155304;	1741688584.000;	      0
20250311;	155308;	1741688588.000;	      0
20250311;	155312;	1741688592.000;	      0
20250311;	155316;	1741688596.000;	      0
20250311;	155320;	1741688600.000;	      0
20250311;	155324;	1741688604.000;	      0
20250311;	155328;	1741688608.000;	      0
20250311;	155332;	1741688612.000;	      0
20250311;	155336;	1741688616.000;	      0
20250311;	155340;	1741688620.000;	      0
20250311;	155344;	1741688624.000;	      0
20250311;	155348;	1741688628.000;	      0
20250311;	155352;	1741688632.000;	      0
20250311;	155356;	1741688636.000;	      0
20250311;	155400;	1741688640.000;	      0
20250311;	155404;	1741688644.000;	      0
20250311;	155408;	1741688648.000;	      0
20250311;	155412;	1741688652.000;	      0
20250311;	155416;	1741688656.000;	      0
20250311;	155420;	1741688660.000;	      0
20250311;	155424;	1741688664.000;	      0
20250311;	155428;	1741688668.000;	      0
20250311;	155432;	1741688672.000;	      0
20250311;	155436;	1741688676.000;	      0
20250311;	155440;	1741688680.000;	      0
20250311;	155444;	1741688684.000;	      0
20250311;	155448;	1741688688.000;	      0
20250311;	155452;	1741688692.000;	      0
20250311;	155456;	1741688696.000;	      0
20250311;	155500;	1741688700.000;	      0
20250311;	155504;	1741688704.000;	      0
20250311;	155508;	1741688708.000;	      0
20250311;	155512;	1741688712.000;	      0
20250311;	155516;	1741688716.000;	      0
20250311;	155520;	1741688720.000;	      0
20250311;	155524;	1741688724.000;	      0
20250311;	155528;	1741688728.000;	      0
20250311;	155532;	1741688732.000;	      0
20250311;	155536;	1741688736.000;	      0
20250311;	155540;	1741688740.000;	      0
20250311;	155544;	1741688744.000;	      0
20250311;	155548;	1741688748.000;	      0
20250311;	155552;	1741688752.000;	      0
20250311;	155556;	1741688756.000;	      0
20250311;	155600;	1741688760.000;	      0
20250311;	155604;	1741688764.000;	      0
20250311;	155608;	1741688768.000;	      0
20250311;	155612;	1741688772.000;	      0
20250311;	155616;	1741688776.000;	      0
20250311;	155620;	1741688780.000;	      0
20250311;	155624;	1741688784.000;	      0
20250311;	155628;	1741688788.000;	      0
20250311;	155632;	1741688792.000;	      0
20250311;	155636;	1741688796.000;	      0
20250311;	155640;	1741688800.000;	      0
20250311;	155644;	1741688804.000;	      0
20250311;	155648;	1741688808.000;	      0
20250311;	155652;	1741688812.000;	      0
20250311;	155656;	1741688816.000;	      0
20250311;	155700;	1741688820.000;	      0
20250311;	155704;	1741688824.000;	      0
20250311;	155708;	1741688828.000;	      0
20250311;	155712;	1741688832.000;	      0
20250311;	155716;	1741688836.000;	      0
20250311;	155720;	1741688840.000;	      0
20250311;	155724;	1741688844.000;	      0
20250311;	155728;	1741688848.000;	      0
20250311;	155732;	1741688852.000;	      0
20250311;	155736;	1741688856.000;	      0
20250311;	155740;	1741688860.000;	      0
20250311;	155744;	1741688864.000;	      0
20250311;	155748;	1741688868.000;	      0
20250311;	155752;	1741688872.000;	      0
20250311;	155756;	1741688876.000;	      0
20250311;	155800;	1741688880.000;	      0
20250311;	155804;	1741688884.000;	      0
20250311;	155808;	1741688888.000;	      0
20250311;	155812;	1741688892.000;	      0
20250311;	155816;	1741688896.000;	      0
20250311;	155820;	1741688900.000;	      0
20250311;	155824;	1741688904.000;	      0
20250311;	155828;	1741688908.000;	      0
20250311;	155832;	1741688912.000;	      0
20250311;	155836;	1741688916.000;	      0
20250311;	155840;	1741688920.000;	      0
20250311;	155844;	1741688924.000;	      0
20250311;	155848;	1741688928.000;	      0
20250311;	155852;	1741688932.000;	      0
20250311;	155856;	1741688936.000;	      0
20250311;	155900;	1741688940.000;	      0
20250311;	155904;	1741688944.000;	      0
20250311;	155908;	1741688948.000;	      0
20250311;	155912;	1741688952.000;	      0
20250311;	155916;	1741688956.000;	      0
20250311;	155920;	1741688960.000;	      0
20250311;	155924;	1741688964.000;	      0
20250311;	155928;	1741688968.000;	      0
20250311;	155932;	1741688972.000;	      0
20250311;	155936;	1741688976.000;	      0
20250311;	155940;	1741688980.000;	      0
20250311;	155944;	1741688984.000;	      0
20250311;	155948;	1741688988.000;	      0
20250311;	155952;	1741688992.000;	      0
20250311;	155956;	1741688996.000;	      0
20250311;	160000;	1741689000.000;	      0
20250311;	160004;	1741689004.000;	      0
20250311;	160008;	1741689008.000;	      0
20250311;	160012;	1741689012.000;	      0
20250311;	160016;	1741689016.000;	      0
20250311;	160020;	1741689020.000;	      0
20250311;	160024;	1741689024.000;	      0
20250311;	160028;	1741689028.000;	      0
20250311;	160032;	1741689032.000;	      0
20250311;	160036;	1741689036.000;	      0
20250311;	160040;	1741689040.000;	      0
20250311;	160044;	1741689044.000;	      0
20250311;	160048;	1741689048.000;	      0
20250311;	160052;	1741689052.000;	      0
20250311;	160056;	1741689056.000;	      0
20250311;	160100;	1741689060.000;	      0
20250311;	160104;	1741689064.000;	      0
20250311;	160108;	1741689068.000;	      0
20250311;	160112;	1741689072.000;	      0
20250311;	160116;	1741689076.000;	      0
20250311;	160120;	1741689080.000;	      0
20250311;	160124;	1741689084.000;	      0
20250311;	160128;	1741689088.000;	      0
20250311;	160132;	1741689092.000;	      0
20250311;	160136;	1741689096.000;	      0
20250311;	160140;	1741689100.000;	      0
20250311;	160144;	1741689104.000;	      0
20250311;	160148;	1741689108.000;	      0
20250311;	160152;	1741689112.000;	      0
20250311;	160156;	1741689116.000;	      0
20250311;	160200;	1741689120.000;	      0
20250311;	160204;	1741689124.000;	      0
20250311;	160208;	1741689128.000;	      0
20250311;	160212;	1741689132.000;	      0
20250311;	160216;	1741689136.000;	      0
20250311;	160220;	1741689140.000;	      0
20250311;	160224;	1741689144.000;	      0
20250311;	160228;	1741689148.000;	      0
20250311;	160232;	1741689152.000;	      0
20250311;	160236;	1741689156.000;	      0
20250311;	160240;	1741689160.000;	      0
20250311;	160244;	1741689164.000;	      0
20250311;	160248;	1741689168.000;	      0
20250311;	160252;	1741689172.000;	      0
20250311;	160256;	1741689176.000;	      0
20250311;	160300;	1741689180.000;	      0
20250311;	160304;	1741689184.000;	      0
20250311;	160308;	1741689188.000;	      0
20250311;	160312;	1741689192.000;	      0
20250311;	160316;	1741689196.000;	      0
20250311;	160320;	1741689200.000;	      0
20250311;	160324;	1741689204.000;	      0
20250311;	160328;	1741689208.000;	      0
20250311;	160332;	1741689212.000;	      0
20250311;	160336;	1741689216.000;	      0
20250311;	160340;	1741689220.000;	      0
20250311;	160344;	1741689224.000;	      0
20250311;	160348;	1741689228.000;	      0
20250311;	160352;	1741689232.000;	      0
20250311;	160356;	1741689236.000;	      0
20250311;	160400;	1741689240.000;	      0
20250311;	160404;	1741689244.000;	      0
20250311;	160408;	1741689248.000;	      0
20250311;	160412;	1741689252.000;	      0
20250311;	160416;	1741689256.000;	      0
20250311;	160420;	1741689260.000;	      0
20250311;	160424;	1741689264.000;	      0
20250311;	160428;	1741689268.000;	      0
20250311;	160432;	1741689272.000;	      0
20250311;	160436;	1741689276.000;	      0
20250311;	160440;	1741689280.000;	      0
20250311;	160444;	1741689284.000;	      0
20250311;	160448;	1741689288.000;	      0
20250311;	160452;	1741689292.000;	      0
20250311;	160456;	1741689296.000;	      0
20250311;	160500;	1741689300.000;	      0
20250311;	160504;	1741689304.000;	      0
20250311;	160508;	1741689308.000;	      0
20250311;	160512;	1741689312.000;	      0
20250311;	160516;	1741689316.000;	      0
20250311;	160520;	1741689320.000;	      0
20250311;	160524;	1741689324.000;	      0
20250311;	160528;	1741689328.000;	      0
20250311;	160532;	1741689332.000;	      0
20250311;	160536;	1741689336.000;	      0
20250311;	160540;	1741689340.000;	      0
20250311;	160544;	1741689344.000;	      0
20250311;	160548;	1741689348.000;	      0
20250311;	160552;	1741689352.000;	      0
20250311;	160556;	1741689356.000;	      0
20250311;	160600;	1741689360.000;	      0
20250311;	160604;	1741689364.000;	      0
20250311;	160608;	1741689368.000;	      0
20250311;	160612;	1741689372.000;	      0
20250311;	160616;	1741689376.000;	      0
20250311;	160620;	1741689380.000;	      0
20250311;	160624;	1741689384.000;	      0
20250311;	160628;	1741689388.000;	      0
20250311;	160632;	1741689392.000;	      0
20250311;	160636;	1741689396.000;	      0
20250311;	160640;	1741689400.000;	      0
20250311;	160644;	1741689404.000;	      0
20250311;	160648;	1741689408.000;	      0
20250311;	160652;	1741689412.000;	      0
20250311;	160656;	1741689416.000;	      0
20250311;	160700;	1741689420.000;	      0
20250311;	160704;	1741689424.000;	      0
20250311;	160708;	1741689428.000;	      0
20250311;	160712;	1741689432.000;	      0
20250311;	160716;	1741689436.000;	      0
20250311;	160720;	1741689440.000;	      0
20250311;	160724;	1741689444.000;	      0
20250311;	160728;	1741689448.000;	      0
20250311;	160732;	1741689452.000;	      0
20250311;	160736;	1741689456.000;	      0
20250311;	160740;	1741689460.000;	      0
20250311;	160744;	1741689464.000;	      0
20250311;	160748;	1741689468.000;	      0
20250311;	160752;	1741689472.000;	      0
20250311;	160756;	1741689476.000;	      0
20250311;	160800;	1741689480.000;	      0
20250311;	160804;	1741689484.000;	      0
20250311;	160808;	1741689488.000;	      0
20250311;	160812;	1741689492.000;	      0
20250311;	160816;	1741689496.000;	      0
20250311;	160820;	1741689500.000;	      0
20250311;	160824;	1741689504.000;	      0
20250311;	160828;	1741689508.000;	      0
20250311;	160832;	1741689512.000;	      0
20250311;	160836;	1741689516.000;	      0
20250311;	160840;	1741689520.000;	      0
20250311;	160844;	1741689524.000;	      0
20250311;	160848;	1741689528.000;	      0
20250311;	160852;	1741689532.000;	      0
20250311;	160856;	1741689536.000;	      0
20250311;	160900;	1741689540.000;	      0
20250311;	160904;	1741689544.000;	      0
20250311;	160908;	1741689548.000;	      0
20250311;	160912;	1741689552.000;	      0
20250311;	160916;	1741689556.000;	      0
20250311;	160920;	1741689560.000;	      0
20250311;	160924;	1741689564.000;	      0
20250311;	160928;	1741689568.000;	      0
20250311;	160932;	1741689572.000;	      0
20250311;	160936;	1741689576.000;	      0
20250311;	160940;	1741689580.000;	      0
20250311;	160944;	1741689584.000;	      0
